Unix,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USDT,tradecount
1656547200000,2022-06-30,ETHUSDT,1100.21,1106.62,998.0,1071.01,1420670.3656,1481000138.963289,1180758
1656633600000,2022-07-01,ETHUSDT,1071.02,1117.0,1033.44,1059.73,1562255.1439,1669000120.550048,1218279
1656720000000,2022-07-02,ETHUSDT,1059.73,1078.88,1028.29,1067.01,714812.0804,752813687.0277101,608900
1656806400000,2022-07-03,ETHUSDT,1067.01,1088.34,1040.78,1074.26,644746.3337,686056543.195206,562962
1656892800000,2022-07-04,ETHUSDT,1074.26,1160.9,1045.37,1151.0,1150108.9861,1266934953.326424,842895
1656979200000,2022-07-05,ETHUSDT,1151.01,1174.9,1076.34,1132.5,1398961.4495,1578654373.510018,1130646
1657065600000,2022-07-06,ETHUSDT,1132.51,1205.0,1111.44,1186.57,1211768.0757,1388074909.874991,1040498
1657152000000,2022-07-07,ETHUSDT,1186.57,1254.29,1163.18,1237.49,1001316.079,1208160386.3383129,877397
1657238400000,2022-07-08,ETHUSDT,1237.49,1276.46,1193.15,1214.04,1189518.3631,1466331923.650613,1233964
1657324800000,2022-07-09,ETHUSDT,1214.03,1235.4,1204.67,1217.02,576337.1809,702039918.5469049,716361
1657411200000,2022-07-10,ETHUSDT,1217.02,1219.95,1153.0,1168.36,1018038.6506,1200593502.215751,680105
1657497600000,2022-07-11,ETHUSDT,1168.37,1171.29,1091.71,1096.4,1201652.3048,1370709630.7961102,1165044
1657584000000,2022-07-12,ETHUSDT,1096.37,1098.26,1033.46,1038.58,1261349.6321,1347752238.274621,1142194
1657670400000,2022-07-13,ETHUSDT,1038.58,1119.18,1006.32,1115.0,2035605.8299,2158672347.758078,1423956
1657756800000,2022-07-14,ETHUSDT,1115.01,1214.65,1072.11,1193.42,1605101.9262,1816929082.732882,1611421
1657843200000,2022-07-15,ETHUSDT,1193.42,1287.82,1181.05,1231.25,1466037.2584,1794058728.7845209,1170632
1657929600000,2022-07-16,ETHUSDT,1231.25,1422.91,1191.23,1355.85,1493809.9226,1936527899.3254912,1678529
1658016000000,2022-07-17,ETHUSDT,1355.84,1387.0,1319.04,1338.65,1246202.8795,1687064377.6984198,1163593
1658102400000,2022-07-18,ETHUSDT,1338.65,1597.47,1336.07,1581.04,2029918.76521,2980357374.792685,1750043
1658188800000,2022-07-19,ETHUSDT,1581.03,1631.0,1493.11,1542.32,1846048.6816,2856463586.860909,1818358
1658275200000,2022-07-20,ETHUSDT,1542.33,1620.4,1484.23,1521.58,1351177.4247,2109332407.426856,1506300
1658361600000,2022-07-21,ETHUSDT,1521.63,1605.98,1463.56,1575.45,1247327.4963,1897833300.9977632,1282430
1658448000000,2022-07-22,ETHUSDT,1575.45,1650.05,1516.11,1535.27,1170723.0873,1865036182.28467,1295899
1658534400000,2022-07-23,ETHUSDT,1535.27,1596.51,1488.0,1548.67,851284.7339,1310964570.1894782,950665
1658620800000,2022-07-24,ETHUSDT,1548.66,1664.34,1545.67,1597.7,1009935.8997,1616289077.6288748,1238522
1658707200000,2022-07-25,ETHUSDT,1597.7,1609.55,1435.58,1440.79,1418390.9809,2151224738.816661,1407648
1658793600000,2022-07-26,ETHUSDT,1440.79,1454.11,1356.17,1449.12,1199643.7408,1684928509.399578,1175787
1658880000000,2022-07-27,ETHUSDT,1449.12,1644.44,1420.83,1635.74,1513426.0413,2305847817.810582,1547390
1658966400000,2022-07-28,ETHUSDT,1635.74,1784.79,1593.27,1724.52,1578145.07555,2644280824.310781,1719118
1659052800000,2022-07-29,ETHUSDT,1724.52,1765.99,1655.02,1721.68,1205266.5703,2061258807.226787,1439533
1659139200000,2022-07-30,ETHUSDT,1721.68,1744.85,1673.01,1697.0,735132.5286,1257726968.665854,1028313
1659225600000,2022-07-31,ETHUSDT,1697.0,1754.69,1666.0,1678.12,696326.8079,1186613538.121665,886708
1659312000000,2022-08-01,ETHUSDT,1678.12,1704.68,1606.12,1630.28,801566.5648,1328136208.959454,1029570
1659398400000,2022-08-02,ETHUSDT,1630.28,1678.0,1559.28,1630.91,1081964.5104,1745550410.998945,1458878
1659484800000,2022-08-03,ETHUSDT,1630.91,1685.03,1589.71,1618.16,777724.7413,1276328467.022254,1112406
1659571200000,2022-08-04,ETHUSDT,1618.16,1662.79,1580.39,1607.96,735552.181,1190650505.1489458,1051634
1659657600000,2022-08-05,ETHUSDT,1607.97,1742.07,1605.64,1736.81,1005846.4712,1688798692.3073308,1404516
1659744000000,2022-08-06,ETHUSDT,1736.81,1749.93,1685.26,1690.6,523314.6444,899479880.987209,752873
1659830400000,2022-08-07,ETHUSDT,1690.6,1729.79,1668.0,1700.19,439904.764,745750151.382087,692491
1659916800000,2022-08-08,ETHUSDT,1700.2,1818.0,1693.87,1777.05,781620.5443,1379905145.703021,987727
1660003200000,2022-08-09,ETHUSDT,1777.05,1790.83,1667.93,1702.76,818171.1019,1406671817.0856729,1062267
1660089600000,2022-08-10,ETHUSDT,1702.76,1885.0,1656.78,1853.57,1317767.5127,2346974815.067056,1590681
1660176000000,2022-08-11,ETHUSDT,1853.58,1942.0,1850.32,1880.19,1105261.9009,2093718964.800632,1324999
1660262400000,2022-08-12,ETHUSDT,1880.19,1964.71,1853.06,1958.28,717628.1015,1363895150.810113,1027178
1660348800000,2022-08-13,ETHUSDT,1958.28,2020.0,1946.5,1983.55,695876.0293,1382235354.292491,940869
1660435200000,2022-08-14,ETHUSDT,1983.55,2030.0,1906.0,1935.31,569583.4852,1122186881.223951,856767
1660521600000,2022-08-15,ETHUSDT,1935.32,2012.47,1872.31,1899.06,949162.3305,1824203091.9956672,1295615
1660608000000,2022-08-16,ETHUSDT,1899.05,1915.0,1853.0,1876.67,622729.1499,1173013843.338048,908578
1660694400000,2022-08-17,ETHUSDT,1876.67,1959.43,1818.74,1834.25,951824.8975,1781033503.423426,1179058
1660780800000,2022-08-18,ETHUSDT,1834.24,1882.37,1821.25,1846.39,606254.024,1126844899.607746,848806
1660867200000,2022-08-19,ETHUSDT,1846.39,1848.0,1602.37,1609.01,1419826.9515,2447147973.0058913,1681256
1660953600000,2022-08-20,ETHUSDT,1609.0,1657.08,1523.67,1576.04,914615.9226,1468671141.090122,1130991
1661040000000,2022-08-21,ETHUSDT,1576.03,1646.52,1562.34,1618.13,780662.6062,1255041865.224435,1000876
1661126400000,2022-08-22,ETHUSDT,1618.13,1629.72,1529.92,1624.66,941192.8954,1483442567.236265,1193059
1661212800000,2022-08-23,ETHUSDT,1624.65,1676.07,1563.76,1665.41,940246.932,1528222432.851831,1195279
1661299200000,2022-08-24,ETHUSDT,1665.4,1694.13,1604.92,1656.56,744667.6078,1228169659.887394,993324
1661385600000,2022-08-25,ETHUSDT,1656.56,1722.0,1653.68,1695.11,603090.713,1023691864.190439,869479
1661472000000,2022-08-26,ETHUSDT,1695.11,1706.45,1486.85,1508.18,1149912.8292,1862598061.318201,1488212
1661558400000,2022-08-27,ETHUSDT,1508.18,1518.42,1447.52,1491.06,756136.6768,1125859038.154537,1015752
1661644800000,2022-08-28,ETHUSDT,1491.06,1511.0,1424.0,1426.76,544846.4486,805616000.7392259,756843
1661731200000,2022-08-29,ETHUSDT,1426.76,1559.99,1422.08,1551.8,826252.0831,1230281044.880169,1099487
1661817600000,2022-08-30,ETHUSDT,1551.79,1606.13,1473.61,1524.59,1003075.0172,1551625838.9383235,1292499
1661904000000,2022-08-31,ETHUSDT,1524.59,1619.78,1524.59,1554.1,949227.6775,1497596316.300993,1471691
1661990400000,2022-09-01,ETHUSDT,1554.11,1599.0,1512.77,1586.16,728710.482,1133222116.032772,1195229
1662076800000,2022-09-02,ETHUSDT,1586.17,1650.0,1546.41,1575.35,919009.6598,1471855448.359926,1160858
1662163200000,2022-09-03,ETHUSDT,1575.35,1582.71,1534.28,1557.46,321397.2189,500057144.51821697,562893
1662249600000,2022-09-04,ETHUSDT,1557.45,1583.66,1540.66,1579.28,296591.1166,463177013.875988,520856
1662336000000,2022-09-05,ETHUSDT,1579.29,1631.99,1556.56,1617.8,503492.937,797702531.3990461,718867
1662422400000,2022-09-06,ETHUSDT,1617.8,1687.4,1555.0,1559.01,1010722.8578,1650513284.852848,1294086
1662508800000,2022-09-07,ETHUSDT,1559.01,1657.5,1490.66,1630.0,850991.4243,1326011621.853752,1132986
1662595200000,2022-09-08,ETHUSDT,1630.0,1663.56,1595.06,1635.37,645124.0085,1050551822.40818,1015658
1662681600000,2022-09-09,ETHUSDT,1635.37,1746.13,1630.51,1718.23,837458.2126,1425281242.15555,1066278
1662768000000,2022-09-10,ETHUSDT,1718.24,1789.0,1706.03,1774.12,411046.2466,713890164.182501,687951
1662854400000,2022-09-11,ETHUSDT,1774.12,1789.0,1720.1,1766.11,409287.7263,720937620.963401,645729
1662940800000,2022-09-12,ETHUSDT,1766.12,1783.0,1693.0,1716.37,630774.6032,1093457780.4845,979874
1663027200000,2022-09-13,ETHUSDT,1716.37,1760.51,1560.54,1574.4,1134549.7256,1871967439.6495528,1337439
1663113600000,2022-09-14,ETHUSDT,1574.4,1647.01,1552.38,1638.39,764562.5393,1222499363.046366,1088561
1663200000000,2022-09-15,ETHUSDT,1638.4,1655.2,1458.0,1472.75,1335499.8047,2095367507.332334,1748683
1663286400000,2022-09-16,ETHUSDT,1472.76,1483.35,1405.52,1433.9,693597.2425,1006033555.1974808,1111984
1663372800000,2022-09-17,ETHUSDT,1433.9,1476.13,1409.12,1468.83,421391.3743,608805593.714315,694945
1663459200000,2022-09-18,ETHUSDT,1468.82,1469.63,1325.55,1334.51,804113.468,1118416540.560697,990605
1663545600000,2022-09-19,ETHUSDT,1334.51,1393.35,1280.0,1375.98,974855.198,1293086590.941432,1235360
1663632000000,2022-09-20,ETHUSDT,1375.98,1384.78,1312.71,1322.93,658027.1465,889324871.236183,981235
1663718400000,2022-09-21,ETHUSDT,1322.94,1408.9,1220.0,1245.78,1192266.7379,1582450799.9374712,1445950
1663804800000,2022-09-22,ETHUSDT,1245.79,1350.08,1237.32,1326.46,904282.2725,1165151398.830096,1094636
1663891200000,2022-09-23,ETHUSDT,1326.47,1360.0,1262.15,1327.25,974052.3644,1273403019.6925218,1233506
1663977600000,2022-09-24,ETHUSDT,1327.24,1349.33,1306.52,1317.13,517557.3497,687931980.008602,616390
1664064000000,2022-09-25,ETHUSDT,1317.13,1337.0,1269.27,1294.63,515533.8409,674560079.1823391,640687
1664150400000,2022-09-26,ETHUSDT,1294.62,1340.42,1277.85,1336.17,799166.4333,1048795559.3588568,934159
1664236800000,2022-09-27,ETHUSDT,1336.17,1400.0,1303.75,1328.02,860584.8944,1170630640.626625,1055212
1664323200000,2022-09-28,ETHUSDT,1328.01,1355.7,1253.2,1337.2,919314.9131,1199743172.3853009,1075441
1664409600000,2022-09-29,ETHUSDT,1337.2,1352.02,1288.52,1335.7,770591.6895,1022673511.086711,950476
1664496000000,2022-09-30,ETHUSDT,1335.69,1373.19,1313.35,1328.72,740753.611,991505362.2653072,926935
1664582400000,2022-10-01,ETHUSDT,1328.71,1333.69,1302.68,1311.79,252081.9056,332930112.025412,347396
1664668800000,2022-10-02,ETHUSDT,1311.79,1317.93,1270.0,1276.72,371740.0407,482595051.28171694,462476
1664755200000,2022-10-03,ETHUSDT,1276.72,1329.9,1263.04,1323.09,483775.2435,631178676.535611,598748
1664841600000,2022-10-04,ETHUSDT,1323.1,1369.55,1318.66,1361.49,476207.6702,641511283.398288,771766
1664928000000,2022-10-05,ETHUSDT,1361.5,1364.77,1316.29,1352.2,483508.7782,649745323.368146,695638
1665014400000,2022-10-06,ETHUSDT,1352.2,1383.99,1345.01,1352.06,573975.324,783638743.1557021,789673
1665100800000,2022-10-07,ETHUSDT,1352.07,1361.75,1317.26,1331.1,491999.8776,659508723.3540529,679464
1665187200000,2022-10-08,ETHUSDT,1331.1,1337.35,1303.51,1315.48,203391.6612,269448439.339348,383251
1665273600000,2022-10-09,ETHUSDT,1315.48,1329.0,1307.26,1323.13,186201.9185,245547831.320531,328378
1665360000000,2022-10-10,ETHUSDT,1323.13,1338.0,1288.0,1290.03,393663.0114,515800751.338415,587314
1665446400000,2022-10-11,ETHUSDT,1290.03,1298.0,1267.01,1280.11,429430.3941,550448836.809297,583107
1665532800000,2022-10-12,ETHUSDT,1280.11,1306.87,1275.25,1294.44,369712.5759,478797824.541982,477911
1665619200000,2022-10-13,ETHUSDT,1294.44,1301.58,1190.0,1287.08,945618.3163,1183462907.930145,1135833
1665705600000,2022-10-14,ETHUSDT,1287.08,1343.12,1283.39,1296.27,669742.8093,883059208.714464,788710
1665792000000,2022-10-15,ETHUSDT,1296.26,1301.69,1263.64,1274.92,287100.9529,368914560.65821296,396464
1665878400000,2022-10-16,ETHUSDT,1274.93,1315.35,1274.67,1305.95,293321.3632,379290237.639458,397092
1665964800000,2022-10-17,ETHUSDT,1305.96,1338.57,1295.64,1331.4,459848.4941,606979972.119024,553275
1666051200000,2022-10-18,ETHUSDT,1331.39,1341.73,1286.72,1310.71,572728.9189,755297911.29191,603600
1666137600000,2022-10-19,ETHUSDT,1310.71,1313.5,1280.31,1285.09,368637.5105,478516630.18702304,472022
1666224000000,2022-10-20,ETHUSDT,1285.09,1310.87,1270.36,1282.57,428531.6103,552593958.212735,558080
1666310400000,2022-10-21,ETHUSDT,1282.57,1306.97,1252.65,1299.75,468076.7986,600999941.1065329,572819
1666396800000,2022-10-22,ETHUSDT,1299.76,1320.2,1294.32,1313.61,221776.7007,290111447.628081,323066
1666483200000,2022-10-23,ETHUSDT,1313.62,1371.55,1299.44,1364.2,432269.46,576212623.600304,496386
1666569600000,2022-10-24,ETHUSDT,1364.19,1370.6,1324.17,1343.61,611830.797,822740466.673396,698241
1666656000000,2022-10-25,ETHUSDT,1343.61,1525.16,1334.94,1459.74,1127932.9012,1612140846.3051572,1205998
1666742400000,2022-10-26,ETHUSDT,1459.74,1594.99,1457.44,1566.1,1236044.7023,1896388070.249785,1357864
1666828800000,2022-10-27,ETHUSDT,1566.11,1578.58,1503.2,1514.05,869454.4851,1345399838.037334,1122874
1666915200000,2022-10-28,ETHUSDT,1514.04,1574.9,1479.82,1554.41,858954.4425,1309517416.2411408,999855
1667001600000,2022-10-29,ETHUSDT,1554.4,1663.06,1547.66,1619.55,914161.0846,1477815830.639173,1094332
1667088000000,2022-10-30,ETHUSDT,1619.55,1640.06,1576.56,1590.44,476036.4243,762732547.091583,705583
1667174400000,2022-10-31,ETHUSDT,1590.45,1635.8,1545.43,1572.69,810334.2414,1283098004.765737,1024808
1667260800000,2022-11-01,ETHUSDT,1572.69,1612.92,1563.69,1578.48,527539.2965,836251567.424643,702747
1667347200000,2022-11-02,ETHUSDT,1578.47,1621.68,1502.32,1518.34,981395.3648,1534786415.439207,1171091
1667433600000,2022-11-03,ETHUSDT,1518.33,1559.01,1515.17,1531.01,560202.8813,863253444.76684,678608
1667520000000,2022-11-04,ETHUSDT,1531.01,1680.0,1528.4,1644.78,935531.4781,1503427052.720768,1072186
1667606400000,2022-11-05,ETHUSDT,1644.78,1666.97,1621.42,1626.98,351385.5362,577061606.733728,480888
1667692800000,2022-11-06,ETHUSDT,1626.98,1639.02,1564.39,1568.29,414863.9525,668569491.577513,545053
1667779200000,2022-11-07,ETHUSDT,1568.25,1608.04,1545.03,1568.1,642409.4494,1013046543.9804392,851962
1667865600000,2022-11-08,ETHUSDT,1568.09,1579.98,1233.0,1334.77,2339916.5089,3356475001.5459046,2874276
1667952000000,2022-11-09,ETHUSDT,1334.78,1337.16,1073.53,1102.73,2494797.9357,3021176147.3961606,3172468
1668038400000,2022-11-10,ETHUSDT,1102.73,1350.0,1085.93,1299.28,1975955.6767,2443394252.530366,2800795
1668124800000,2022-11-11,ETHUSDT,1299.28,1310.0,1201.26,1289.28,1308087.1498,1652414528.520891,2118330
1668211200000,2022-11-12,ETHUSDT,1289.35,1292.16,1238.7,1257.25,547772.9172,693031301.598889,933438
1668297600000,2022-11-13,ETHUSDT,1257.25,1274.23,1200.66,1221.49,547410.5304,676891239.244159,896665
1668384000000,2022-11-14,ETHUSDT,1221.5,1291.2,1171.13,1243.28,934742.0059,1152982945.602032,1471485
1668470400000,2022-11-15,ETHUSDT,1243.29,1291.0,1234.01,1253.23,632825.568,798023541.208052,961779
1668556800000,2022-11-16,ETHUSDT,1253.22,1268.67,1187.06,1216.17,673339.7215,826025937.8362911,969295
1668643200000,2022-11-17,ETHUSDT,1216.16,1228.22,1181.05,1200.43,530537.3488,638342419.855931,719509
1668729600000,2022-11-18,ETHUSDT,1200.42,1234.0,1199.18,1212.58,360218.5337,437658373.674359,493436
1668816000000,2022-11-19,ETHUSDT,1212.58,1235.0,1197.67,1217.67,209789.5888,254211466.151609,330573
1668902400000,2022-11-20,ETHUSDT,1217.67,1227.07,1132.65,1142.21,531108.7607,625008081.79912,693003
1668988800000,2022-11-21,ETHUSDT,1142.21,1146.99,1079.76,1107.34,922647.9454,1031424505.498328,1063296
1669075200000,2022-11-22,ETHUSDT,1107.34,1146.13,1075.0,1139.6,748884.5791,831782462.696527,899796
1669161600000,2022-11-23,ETHUSDT,1139.59,1190.0,1127.75,1184.52,636927.1594,741271142.4300979,767861
1669248000000,2022-11-24,ETHUSDT,1184.52,1217.71,1180.6,1203.73,486080.6123,583303022.423642,616769
1669334400000,2022-11-25,ETHUSDT,1203.72,1207.77,1171.2,1199.3,391430.1658,465159072.75730497,581961
1669420800000,2022-11-26,ETHUSDT,1199.29,1235.66,1196.2,1205.6,379840.8116,461938380.00420094,566155
1669507200000,2022-11-27,ETHUSDT,1205.61,1223.33,1188.65,1193.88,286386.7986,347218857.867976,458378
1669593600000,2022-11-28,ETHUSDT,1193.88,1199.25,1151.02,1167.77,478795.6093,560568777.560251,708380
1669680000000,2022-11-29,ETHUSDT,1167.77,1228.37,1158.27,1216.49,512143.5861,617963786.601915,789552
1669766400000,2022-11-30,ETHUSDT,1216.49,1309.77,1212.5,1294.46,815679.2717,1038748742.503758,985173
1669852800000,2022-12-01,ETHUSDT,1294.46,1299.9,1262.77,1276.41,430018.7391,550769676.044084,587711
1669939200000,2022-12-02,ETHUSDT,1276.4,1297.18,1265.24,1295.59,371559.585,475691291.45506305,547512
1670025600000,2022-12-03,ETHUSDT,1295.58,1309.0,1236.26,1240.51,347148.2588,441457418.331919,594082
1670112000000,2022-12-04,ETHUSDT,1240.5,1287.19,1240.1,1279.41,324129.5466,409404653.048475,498321
1670198400000,2022-12-05,ETHUSDT,1279.4,1305.11,1246.61,1259.41,391628.5166,501560285.69950897,612914
1670284800000,2022-12-06,ETHUSDT,1259.41,1274.76,1241.56,1271.32,301631.839,379095106.35530496,471097
1670371200000,2022-12-07,ETHUSDT,1271.31,1278.69,1218.01,1231.18,398559.5166,492706380.526734,530298
1670457600000,2022-12-08,ETHUSDT,1231.18,1292.58,1222.01,1280.18,406653.5447,509776313.42383903,559884
1670544000000,2022-12-09,ETHUSDT,1280.18,1296.64,1250.0,1263.1,406008.0032,518804946.77146894,540078
1670630400000,2022-12-10,ETHUSDT,1263.11,1283.61,1259.6,1266.35,182278.6396,231301933.590191,322453
1670716800000,2022-12-11,ETHUSDT,1266.35,1284.75,1255.85,1263.01,180494.902,229443304.733031,314531
1670803200000,2022-12-12,ETHUSDT,1263.0,1278.9,1240.03,1275.4,363750.5481,456347758.27784306,489887
1670889600000,2022-12-13,ETHUSDT,1275.41,1349.0,1255.1,1320.69,659393.8825,859595295.378895,813791
1670976000000,2022-12-14,ETHUSDT,1320.69,1352.72,1301.0,1307.44,554465.5717,734778540.993996,548806
1671062400000,2022-12-15,ETHUSDT,1307.45,1311.14,1259.27,1266.54,390051.2447,499233719.98567903,445162
1671148800000,2022-12-16,ETHUSDT,1266.53,1280.06,1155.32,1166.83,751422.2779,907833696.288013,883071
1671235200000,2022-12-17,ETHUSDT,1166.82,1190.03,1161.92,1187.16,328881.6281,387145994.352974,443309
1671321600000,2022-12-18,ETHUSDT,1187.16,1199.54,1170.32,1183.06,252260.144,298608427.352787,385205
1671408000000,2022-12-19,ETHUSDT,1183.06,1195.0,1150.51,1167.82,296832.7228,349312990.374414,443756
1671494400000,2022-12-20,ETHUSDT,1167.82,1230.47,1163.12,1216.94,465184.1943,561079146.680025,624202
1671580800000,2022-12-21,ETHUSDT,1216.95,1223.39,1203.02,1213.78,245723.8377,297776619.126343,413931
1671667200000,2022-12-22,ETHUSDT,1213.78,1237.99,1182.54,1217.71,336761.6598,406520096.76670897,488758
1671753600000,2022-12-23,ETHUSDT,1217.72,1231.99,1210.0,1219.99,278604.2882,340146608.67751,439410
1671840000000,2022-12-24,ETHUSDT,1219.98,1227.99,1214.69,1220.41,123701.5301,150864338.673479,296993
1671926400000,2022-12-25,ETHUSDT,1220.42,1225.0,1193.18,1218.51,231652.0612,280833354.711449,379422
1672012800000,2022-12-26,ETHUSDT,1218.52,1231.09,1211.67,1228.11,162723.0857,198389481.179895,308520
1672099200000,2022-12-27,ETHUSDT,1228.12,1233.73,1200.58,1211.55,262437.6398,319100139.542709,372190
1672185600000,2022-12-28,ETHUSDT,1211.55,1215.78,1181.06,1190.15,367828.8914,439875906.99219507,474792
1672272000000,2022-12-29,ETHUSDT,1190.15,1206.57,1186.77,1200.49,249130.4869,298245107.21298,377201
1672358400000,2022-12-30,ETHUSDT,1200.48,1202.15,1181.08,1199.99,266014.2115,317524824.577787,364383
1672444800000,2022-12-31,ETHUSDT,1199.98,1208.46,1191.66,1196.13,139379.2811,167161720.78087,261569
1672531200000,2023-01-01,ETHUSDT,1196.13,1204.67,1190.57,1200.34,117762.0685,141014996.655708,233151
1672617600000,2023-01-02,ETHUSDT,1200.33,1224.29,1193.0,1214.0,252794.14,306657437.527479,330000
1672704000000,2023-01-03,ETHUSDT,1213.99,1219.89,1204.93,1214.55,205519.4944,249325343.252245,296709
1672790400000,2023-01-04,ETHUSDT,1214.56,1272.6,1212.71,1256.9,457799.6648,571805761.1580551,526420
1672876800000,2023-01-05,ETHUSDT,1256.91,1259.95,1242.81,1251.24,272805.33,341379819.27811,339445
1672963200000,2023-01-06,ETHUSDT,1251.25,1276.7,1236.0,1269.14,342344.2023,429648347.11260307,444840
1673049600000,2023-01-07,ETHUSDT,1269.13,1271.09,1261.3,1264.07,129474.2884,163760550.011656,242794
1673136000000,2023-01-08,ETHUSDT,1264.06,1296.0,1257.77,1290.16,213636.7848,271373377.530058,341498
1673222400000,2023-01-09,ETHUSDT,1290.15,1344.91,1285.44,1320.39,581727.6968,766640085.9303969,667559
1673308800000,2023-01-10,ETHUSDT,1320.4,1347.69,1316.8,1335.62,459660.2307,611680590.741332,467419
1673395200000,2023-01-11,ETHUSDT,1335.63,1398.0,1321.04,1389.39,472465.9556,635118946.429521,534745
1673481600000,2023-01-12,ETHUSDT,1389.4,1438.0,1361.92,1415.92,877712.4492,1231660847.868249,873540
1673568000000,2023-01-13,ETHUSDT,1415.91,1464.0,1401.03,1451.2,499377.8649,709963291.541629,670535
1673654400000,2023-01-14,ETHUSDT,1451.21,1599.98,1449.14,1549.9,940691.7774,1444283818.1891708,1187799
1673740800000,2023-01-15,ETHUSDT,1549.91,1566.66,1516.03,1552.52,387832.7138,596626752.2978431,590180
1673827200000,2023-01-16,ETHUSDT,1552.52,1604.5,1521.31,1576.94,574622.8953,897953752.929984,802443
1673913600000,2023-01-17,ETHUSDT,1576.94,1609.0,1541.15,1565.57,506771.7219,797552620.1873369,703325
1674000000000,2023-01-18,ETHUSDT,1565.56,1610.0,1501.39,1511.43,752534.8857,1172243167.729863,913587
1674086400000,2023-01-19,ETHUSDT,1511.44,1564.43,1509.15,1551.09,308679.4645,473220810.93493,477203
1674172800000,2023-01-20,ETHUSDT,1551.09,1669.9,1542.02,1658.52,440570.9974,702227917.870663,710633
1674259200000,2023-01-21,ETHUSDT,1658.53,1679.26,1616.21,1626.66,494248.6009,815990095.346851,648695
1674345600000,2023-01-22,ETHUSDT,1626.65,1663.89,1604.0,1627.44,431729.6909,703883818.6174049,550009
1674432000000,2023-01-23,ETHUSDT,1627.43,1648.09,1585.29,1626.29,407267.1156,662442276.006642,602844
1674518400000,2023-01-24,ETHUSDT,1626.28,1641.46,1535.0,1555.97,462275.3243,742483248.778448,664260
1674604800000,2023-01-25,ETHUSDT,1555.97,1641.0,1518.0,1611.94,646474.9166,1010958308.523259,832576
1674691200000,2023-01-26,ETHUSDT,1611.95,1632.84,1577.43,1601.09,532777.8466,856294452.549072,661710
1674777600000,2023-01-27,ETHUSDT,1601.08,1621.0,1552.54,1597.62,512093.3875,810894459.592812,721339
1674864000000,2023-01-28,ETHUSDT,1597.61,1606.83,1555.99,1572.1,313675.6574,496009423.632769,461988
1674950400000,2023-01-29,ETHUSDT,1572.1,1660.0,1566.33,1644.72,551767.9134,892135111.0285101,747055
1675036800000,2023-01-30,ETHUSDT,1644.73,1647.53,1535.0,1566.2,595055.3281,945663093.9181168,783703
1675123200000,2023-01-31,ETHUSDT,1566.21,1605.18,1561.63,1585.33,348856.6751,550862274.1476929,565125
1675209600000,2023-02-01,ETHUSDT,1585.32,1647.77,1555.18,1641.68,474617.1709,757974339.888151,795274
1675296000000,2023-02-02,ETHUSDT,1641.67,1714.68,1626.85,1643.12,629188.8874,1052104526.872657,939545
1675382400000,2023-02-03,ETHUSDT,1643.12,1676.0,1625.93,1663.52,464815.032,766949169.4304221,714675
1675468800000,2023-02-04,ETHUSDT,1663.52,1695.29,1645.43,1666.38,308227.1295,514857995.985798,559308
1675555200000,2023-02-05,ETHUSDT,1666.39,1673.81,1609.3,1629.02,413579.6748,680127291.926744,680427
1675641600000,2023-02-06,ETHUSDT,1629.01,1658.56,1605.01,1614.29,384119.4197,626831152.687586,636588
1675728000000,2023-02-07,ETHUSDT,1614.28,1678.37,1613.14,1671.03,451922.4,743635216.728552,746572
1675814400000,2023-02-08,ETHUSDT,1671.03,1697.91,1630.47,1650.43,417966.2539,695793337.577435,671033
1675900800000,2023-02-09,ETHUSDT,1650.42,1656.17,1524.4,1545.35,658011.6964,1054014372.583392,973879
1675987200000,2023-02-10,ETHUSDT,1545.35,1555.01,1490.0,1513.06,484654.2199,743164643.511499,682215
1676073600000,2023-02-11,ETHUSDT,1513.05,1543.0,1505.0,1538.51,289691.5708,440657107.728338,440506
1676160000000,2023-02-12,ETHUSDT,1538.5,1548.02,1493.08,1514.83,286758.374,438014692.308034,490609
1676246400000,2023-02-13,ETHUSDT,1514.82,1526.1,1461.93,1505.24,643152.3904,959644223.335073,788402
1676332800000,2023-02-14,ETHUSDT,1505.25,1569.0,1482.66,1555.71,668964.3768,1021642935.3139752,861338
1676419200000,2023-02-15,ETHUSDT,1555.7,1680.0,1542.55,1674.92,581207.8586,928452953.9450488,852734
1676505600000,2023-02-16,ETHUSDT,1674.92,1742.97,1633.72,1637.84,832723.6731,1408096156.866216,1220762
1676592000000,2023-02-17,ETHUSDT,1637.83,1722.0,1630.51,1693.87,579934.663,970891863.058295,940022
1676678400000,2023-02-18,ETHUSDT,1693.81,1713.13,1679.77,1691.62,267305.7813,452969773.61025,457982
1676764800000,2023-02-19,ETHUSDT,1691.62,1726.59,1666.14,1679.75,401023.0477,680092027.331298,634114
1676851200000,2023-02-20,ETHUSDT,1679.74,1719.89,1650.56,1703.27,451314.8335,765198951.9635769,752116
1676937600000,2023-02-21,ETHUSDT,1703.27,1716.66,1636.3,1659.76,520354.4688,874136698.2845911,837901
1677024000000,2023-02-22,ETHUSDT,1659.77,1666.95,1595.07,1643.14,528875.4809,861982489.016571,887617
1677110400000,2023-02-23,ETHUSDT,1643.15,1679.0,1628.75,1650.53,501305.9717,829754759.565515,849095
1677196800000,2023-02-24,ETHUSDT,1650.52,1664.66,1575.64,1607.8,512515.4982,831164574.11824,829249
