Unix,Date,Symbol,Open,High,Low,Close,Volume XRP,Volume USDT,tradecount
1657843200000,2022-07-15,XRPUSDT,0.3338,0.349,0.3273,0.3342,392883643.0,132631266.8746,200294
1657929600000,2022-07-16,XRPUSDT,0.3341,0.3565,0.3313,0.3505,271487176.0,93541230.7602,176489
1658016000000,2022-07-17,XRPUSDT,0.3504,0.3614,0.3413,0.3433,203255685.0,71308820.2037,155405
1658102400000,2022-07-18,XRPUSDT,0.3434,0.3701,0.3429,0.3653,404237689.0,145950885.0127,247021
1658188800000,2022-07-19,XRPUSDT,0.3652,0.3767,0.3515,0.3729,372635897.0,135433770.4909,240551
1658275200000,2022-07-20,XRPUSDT,0.3728,0.3817,0.3572,0.3635,329852165.0,122555674.2913,219247
1658361600000,2022-07-21,XRPUSDT,0.3635,0.3685,0.3485,0.3669,276798269.0,99082317.9136,176891
1658448000000,2022-07-22,XRPUSDT,0.3668,0.3716,0.3541,0.3578,231304449.0,84039196.2595,153583
1658534400000,2022-07-23,XRPUSDT,0.3578,0.3628,0.3498,0.3592,140472336.0,50073528.3648,106298
1658620800000,2022-07-24,XRPUSDT,0.3592,0.3667,0.3558,0.3586,154710249.0,55971080.8209,111641
1658707200000,2022-07-25,XRPUSDT,0.3585,0.3602,0.335,0.3362,250777496.0,86676259.4828,151193
1658793600000,2022-07-26,XRPUSDT,0.3362,0.3385,0.3252,0.3372,248516564.0,82443390.9487,153532
1658880000000,2022-07-27,XRPUSDT,0.3373,0.3597,0.3304,0.3594,270820690.0,92730683.9319,173274
1658966400000,2022-07-28,XRPUSDT,0.3594,0.3792,0.3489,0.3739,338381188.0,122379884.6885,214156
1659052800000,2022-07-29,XRPUSDT,0.3738,0.3799,0.3596,0.3679,276456259.0,102455414.6748,186833
1659139200000,2022-07-30,XRPUSDT,0.3679,0.4099,0.3629,0.3879,388154871.0,151212668.9887,285884
1659225600000,2022-07-31,XRPUSDT,0.388,0.3989,0.3782,0.3792,231814092.0,90300223.1005,174085
1659312000000,2022-08-01,XRPUSDT,0.3791,0.386,0.371,0.3791,215729685.0,81602011.2659,146825
1659398400000,2022-08-02,XRPUSDT,0.3791,0.3946,0.3667,0.3714,261343324.0,97712462.1301,184337
1659484800000,2022-08-03,XRPUSDT,0.3714,0.3775,0.3631,0.3695,212254602.0,78676859.4057,137130
1659571200000,2022-08-04,XRPUSDT,0.3695,0.375,0.3643,0.371,170860294.0,63183203.3837,107315
1659657600000,2022-08-05,XRPUSDT,0.371,0.3785,0.3673,0.3764,178170072.0,66561027.3224,117145
1659744000000,2022-08-06,XRPUSDT,0.3764,0.378,0.3703,0.3715,88658479.0,33182898.9453,66502
1659830400000,2022-08-07,XRPUSDT,0.3715,0.3772,0.3682,0.3722,94432362.0,35204727.0933,65502
1659916800000,2022-08-08,XRPUSDT,0.3723,0.3847,0.371,0.3787,221476216.0,83979590.9722,128662
1660003200000,2022-08-09,XRPUSDT,0.3787,0.3801,0.3606,0.3672,168358813.0,62324528.9408,110373
1660089600000,2022-08-10,XRPUSDT,0.3672,0.3815,0.3583,0.3814,218617309.0,81068105.4407,142208
1660176000000,2022-08-11,XRPUSDT,0.3814,0.386,0.377,0.3802,212303676.0,80900073.1205,124815
1660262400000,2022-08-12,XRPUSDT,0.3801,0.3806,0.3699,0.3796,169377982.0,63609314.0849,102798
1660348800000,2022-08-13,XRPUSDT,0.3797,0.3876,0.3763,0.378,122728952.0,46708311.9624,85925
1660435200000,2022-08-14,XRPUSDT,0.3779,0.3922,0.3738,0.3757,184744299.0,70663793.9313,125664
1660521600000,2022-08-15,XRPUSDT,0.3756,0.3852,0.3658,0.3751,231352894.0,86406258.6863,141003
1660608000000,2022-08-16,XRPUSDT,0.375,0.3784,0.3666,0.377,196904975.0,73556611.6893,121180
1660694400000,2022-08-17,XRPUSDT,0.377,0.3923,0.368,0.3795,333525617.0,126759099.1176,222987
1660780800000,2022-08-18,XRPUSDT,0.3796,0.3815,0.3691,0.3704,206448429.0,77574097.0843,132439
1660867200000,2022-08-19,XRPUSDT,0.3703,0.3707,0.3309,0.3344,437831008.0,151469808.2924,252658
1660953600000,2022-08-20,XRPUSDT,0.3345,0.3428,0.3321,0.3368,206218319.0,69893445.4186,118265
1661040000000,2022-08-21,XRPUSDT,0.3368,0.3485,0.3355,0.3449,185595697.0,63540311.138,103455
1661126400000,2022-08-22,XRPUSDT,0.3448,0.3453,0.3313,0.344,259125051.0,87411174.7706,139631
1661212800000,2022-08-23,XRPUSDT,0.344,0.348,0.3326,0.3472,224844843.0,76705168.209,120750
1661299200000,2022-08-24,XRPUSDT,0.3473,0.3525,0.3389,0.3456,190760736.0,65685897.5246,112208
1661385600000,2022-08-25,XRPUSDT,0.3456,0.3522,0.3435,0.3491,200831070.0,69764352.314,114924
1661472000000,2022-08-26,XRPUSDT,0.3491,0.3712,0.3325,0.3393,439211758.0,153665419.4402,269092
1661558400000,2022-08-27,XRPUSDT,0.3393,0.3447,0.3283,0.3346,175871454.0,58855369.8605,116416
1661644800000,2022-08-28,XRPUSDT,0.3346,0.3373,0.3213,0.3224,148984590.0,49504782.3436,90560
1661731200000,2022-08-29,XRPUSDT,0.3223,0.3342,0.3186,0.3337,268856257.0,87361744.4692,136287
1661817600000,2022-08-30,XRPUSDT,0.3337,0.3359,0.32,0.3267,213879108.0,70259688.5838,127485
1661904000000,2022-08-31,XRPUSDT,0.3268,0.3339,0.323,0.3277,195043842.0,64322459.0518,117716
1661990400000,2022-09-01,XRPUSDT,0.3276,0.3334,0.3215,0.3331,183564987.0,59848811.8949,113186
1662076800000,2022-09-02,XRPUSDT,0.3332,0.3355,0.3253,0.3314,179601436.0,59352103.3702,104285
1662163200000,2022-09-03,XRPUSDT,0.3315,0.335,0.3265,0.3297,103317904.0,34043843.1217,63442
1662249600000,2022-09-04,XRPUSDT,0.3296,0.3328,0.3275,0.3317,95913393.0,31682221.1852,58005
1662336000000,2022-09-05,XRPUSDT,0.3318,0.3338,0.3225,0.3329,178320876.0,58525355.8091,91431
1662422400000,2022-09-06,XRPUSDT,0.3329,0.3431,0.3154,0.3212,337153895.0,111776654.5137,191387
1662508800000,2022-09-07,XRPUSDT,0.3212,0.3386,0.312,0.3369,267709589.0,86968475.705,141016
1662595200000,2022-09-08,XRPUSDT,0.3369,0.3434,0.3282,0.3396,234589959.0,78333843.9986,136630
1662681600000,2022-09-09,XRPUSDT,0.3396,0.3597,0.3394,0.3568,334849027.0,117071573.7653,187293
1662768000000,2022-09-10,XRPUSDT,0.3568,0.3622,0.3514,0.3573,186010258.0,66220220.8186,116583
1662854400000,2022-09-11,XRPUSDT,0.3574,0.3604,0.3485,0.3552,146159090.0,51919619.5378,86088
1662940800000,2022-09-12,XRPUSDT,0.3551,0.3602,0.3478,0.3598,243143764.0,86092131.7274,132001
1663027200000,2022-09-13,XRPUSDT,0.3598,0.3603,0.3308,0.3326,364278378.0,125815020.3102,198832
1663113600000,2022-09-14,XRPUSDT,0.3326,0.3442,0.3312,0.3415,308604961.0,103931939.6545,168172
1663200000000,2022-09-15,XRPUSDT,0.3415,0.3429,0.3241,0.3261,406236125.0,135422916.2015,181640
1663286400000,2022-09-16,XRPUSDT,0.3261,0.3581,0.3216,0.3552,370003740.0,124260288.7189,162183
1663372800000,2022-09-17,XRPUSDT,0.3552,0.381,0.3464,0.3762,443007880.0,162050300.786,247164
1663459200000,2022-09-18,XRPUSDT,0.3762,0.3981,0.3556,0.3576,680858418.0,258614760.4064,444651
1663545600000,2022-09-19,XRPUSDT,0.3578,0.3932,0.3401,0.3848,737172977.0,265844871.8951,451339
1663632000000,2022-09-20,XRPUSDT,0.3847,0.4242,0.3704,0.414,1113792429.0,442009185.2686,628936
1663718400000,2022-09-21,XRPUSDT,0.4139,0.434,0.38,0.3936,925735817.0,372966189.3786,643141
1663804800000,2022-09-22,XRPUSDT,0.3936,0.5,0.3933,0.4862,1322834928.0,590174749.6729,791009
1663891200000,2022-09-23,XRPUSDT,0.4861,0.559,0.4564,0.5069,1820625745.0,917768864.5043,1330406
1663977600000,2022-09-24,XRPUSDT,0.5069,0.5195,0.4717,0.4878,711158721.0,352715614.3205,593855
1664064000000,2022-09-25,XRPUSDT,0.4879,0.5215,0.4757,0.4917,738162563.0,366984733.4815,573784
1664150400000,2022-09-26,XRPUSDT,0.4916,0.502,0.4576,0.4683,626520230.0,296847521.539,415486
1664236800000,2022-09-27,XRPUSDT,0.4682,0.4882,0.435,0.4457,628394011.0,292038620.5516,410125
1664323200000,2022-09-28,XRPUSDT,0.4458,0.4558,0.4168,0.4489,595920283.0,257517246.6334,367581
1664409600000,2022-09-29,XRPUSDT,0.4491,0.5109,0.4266,0.4877,788666701.0,365979762.7879,516418
1664496000000,2022-09-30,XRPUSDT,0.4876,0.4992,0.4667,0.4799,683028303.0,330105163.3981,499348
1664582400000,2022-10-01,XRPUSDT,0.4799,0.4865,0.4667,0.4754,332745201.0,158398722.6391,232022
1664668800000,2022-10-02,XRPUSDT,0.4753,0.4785,0.443,0.4485,331325448.0,152945188.2056,252363
1664755200000,2022-10-03,XRPUSDT,0.4485,0.4694,0.4372,0.4621,393625435.0,177658038.6668,251290
1664841600000,2022-10-04,XRPUSDT,0.4622,0.4858,0.4515,0.4795,528294804.0,248921030.5571,302972
1664928000000,2022-10-05,XRPUSDT,0.4795,0.502,0.4716,0.4887,582675616.0,283275013.6859,356443
1665014400000,2022-10-06,XRPUSDT,0.4888,0.5063,0.4883,0.4934,412623504.0,204870809.1033,271931
1665100800000,2022-10-07,XRPUSDT,0.4934,0.5339,0.48,0.5177,523500800.0,262944156.6285,364491
1665187200000,2022-10-08,XRPUSDT,0.5177,0.5292,0.5111,0.517,340783746.0,177286870.9384,257256
1665273600000,2022-10-09,XRPUSDT,0.5171,0.549,0.506,0.5325,366379188.0,193058849.2665,264444
1665360000000,2022-10-10,XRPUSDT,0.5325,0.538,0.4927,0.4939,519737735.0,269405146.745,415923
1665446400000,2022-10-11,XRPUSDT,0.4939,0.5025,0.4768,0.4861,445279743.0,218448308.5653,353731
1665532800000,2022-10-12,XRPUSDT,0.486,0.496,0.482,0.4881,245221984.0,119808283.8365,177528
1665619200000,2022-10-13,XRPUSDT,0.4881,0.4898,0.4401,0.4791,601751609.0,280980866.2166,414916
1665705600000,2022-10-14,XRPUSDT,0.4791,0.5125,0.4782,0.4883,457259209.0,227388021.966,305648
1665792000000,2022-10-15,XRPUSDT,0.4882,0.49,0.4774,0.4818,155163123.0,75131086.2498,103097
1665878400000,2022-10-16,XRPUSDT,0.4818,0.4876,0.468,0.4766,220894101.0,105829602.9126,128741
1665964800000,2022-10-17,XRPUSDT,0.4765,0.4825,0.4627,0.4804,266511552.0,126134721.5191,185876
1666051200000,2022-10-18,XRPUSDT,0.4804,0.4843,0.4571,0.4658,289689721.0,136197440.4461,183992
1666137600000,2022-10-19,XRPUSDT,0.4657,0.4667,0.4471,0.4504,330327507.0,151199222.0778,194462
1666224000000,2022-10-20,XRPUSDT,0.4504,0.4646,0.4224,0.4465,396744045.0,178394403.3926,269299
1666310400000,2022-10-21,XRPUSDT,0.4465,0.4617,0.4336,0.4614,362000551.0,161784866.1782,209686
1666396800000,2022-10-22,XRPUSDT,0.4613,0.4708,0.4561,0.4653,168922503.0,78201141.1354,112690
1666483200000,2022-10-23,XRPUSDT,0.4653,0.4726,0.4518,0.4688,201619037.0,93094955.4316,124146
1666569600000,2022-10-24,XRPUSDT,0.4688,0.473,0.4478,0.4529,269189993.0,123072922.4954,142859
1666656000000,2022-10-25,XRPUSDT,0.453,0.4728,0.4434,0.4605,350361399.0,160081457.7349,215880
1666742400000,2022-10-26,XRPUSDT,0.4606,0.4715,0.4562,0.4689,308800077.0,143488385.6324,196965
1666828800000,2022-10-27,XRPUSDT,0.4689,0.4824,0.4584,0.4615,386147200.0,181953642.3573,238788
1666915200000,2022-10-28,XRPUSDT,0.4615,0.4755,0.4564,0.4744,258511622.0,120199098.1085,157002
1667001600000,2022-10-29,XRPUSDT,0.4743,0.4837,0.4657,0.4701,284375501.0,134590023.725,201794
1667088000000,2022-10-30,XRPUSDT,0.4702,0.4735,0.4537,0.4582,182831402.0,84820357.7325,133563
1667174400000,2022-10-31,XRPUSDT,0.4582,0.4674,0.4476,0.4641,291632134.0,133261256.4253,198148
1667260800000,2022-11-01,XRPUSDT,0.464,0.467,0.4543,0.4636,272552886.0,125642112.0862,180944
1667347200000,2022-11-02,XRPUSDT,0.4635,0.4659,0.4451,0.4497,305327596.0,139704185.4005,221321
1667433600000,2022-11-03,XRPUSDT,0.4498,0.4598,0.4487,0.4548,221405589.0,100942726.2391,151898
1667520000000,2022-11-04,XRPUSDT,0.4548,0.5078,0.4532,0.5064,561979429.0,274689740.9017,415590
1667606400000,2022-11-05,XRPUSDT,0.5063,0.51,0.489,0.493,199360700.0,99431885.5075,190220
1667692800000,2022-11-06,XRPUSDT,0.493,0.4947,0.468,0.4709,163125807.0,79239163.6907,136737
1667779200000,2022-11-07,XRPUSDT,0.4708,0.48,0.4585,0.4648,325333918.0,153239698.2961,215747
1667865600000,2022-11-08,XRPUSDT,0.4647,0.4669,0.3355,0.4059,978082649.0,413070512.7862,685459
1667952000000,2022-11-09,XRPUSDT,0.4059,0.411,0.316,0.3331,908074197.0,334989216.0276,655564
1668038400000,2022-11-10,XRPUSDT,0.3332,0.403,0.3301,0.3942,815070852.0,301512853.2121,571158
1668124800000,2022-11-11,XRPUSDT,0.3942,0.3991,0.3661,0.3843,477945830.0,182755584.2806,371420
1668211200000,2022-11-12,XRPUSDT,0.3843,0.3846,0.3592,0.3636,254821436.0,93930662.5747,185956
1668297600000,2022-11-13,XRPUSDT,0.3635,0.3694,0.3325,0.3408,334510449.0,116988962.6143,245447
1668384000000,2022-11-14,XRPUSDT,0.3409,0.3796,0.321,0.3776,693547037.0,241833210.0589,474551
1668470400000,2022-11-15,XRPUSDT,0.3775,0.3977,0.3668,0.3888,541305225.0,207028793.2972,397121
1668556800000,2022-11-16,XRPUSDT,0.3887,0.3915,0.3614,0.3752,363276410.0,136953796.3009,260049
1668643200000,2022-11-17,XRPUSDT,0.3751,0.3873,0.3691,0.3819,413772413.0,156120059.8431,263552
1668729600000,2022-11-18,XRPUSDT,0.3819,0.3878,0.3733,0.3829,292591109.0,111602519.5482,172434
1668816000000,2022-11-19,XRPUSDT,0.3829,0.3886,0.3752,0.3841,145313373.0,55292721.1727,97089
1668902400000,2022-11-20,XRPUSDT,0.3842,0.3969,0.3585,0.3608,308373842.0,116439995.0709,194598
1668988800000,2022-11-21,XRPUSDT,0.3608,0.369,0.3457,0.3645,591706474.0,210059781.7228,289588
1669075200000,2022-11-22,XRPUSDT,0.3645,0.3784,0.3513,0.3757,464705247.0,169687796.3158,237727
1669161600000,2022-11-23,XRPUSDT,0.3758,0.3824,0.3682,0.3815,354058802.0,133209854.523,204708
1669248000000,2022-11-24,XRPUSDT,0.3816,0.405,0.3742,0.4018,454087891.0,177033036.2218,249480
1669334400000,2022-11-25,XRPUSDT,0.4018,0.4194,0.3888,0.4078,428503257.0,173684378.2258,297740
1669420800000,2022-11-26,XRPUSDT,0.4077,0.4146,0.3927,0.396,184581391.0,74555148.8397,126149
1669507200000,2022-11-27,XRPUSDT,0.396,0.4096,0.3942,0.3962,199432182.0,80197421.6651,125340
1669593600000,2022-11-28,XRPUSDT,0.3961,0.3991,0.373,0.3888,434930297.0,166423172.4506,240458
1669680000000,2022-11-29,XRPUSDT,0.3888,0.4039,0.3829,0.3981,355638077.0,139342590.9568,195717
1669766400000,2022-11-30,XRPUSDT,0.3981,0.4117,0.3926,0.4078,329757224.0,132883248.9774,191495
1669852800000,2022-12-01,XRPUSDT,0.4078,0.4093,0.3944,0.3969,251203503.0,100381351.1923,141670
1669939200000,2022-12-02,XRPUSDT,0.3968,0.3975,0.3838,0.3961,257877078.0,100555120.3107,137052
1670025600000,2022-12-03,XRPUSDT,0.3961,0.3973,0.3853,0.3873,152919238.0,59974445.9224,87264
1670112000000,2022-12-04,XRPUSDT,0.3873,0.3932,0.386,0.3895,134434499.0,52399718.8424,80207
1670198400000,2022-12-05,XRPUSDT,0.3895,0.3954,0.38,0.3893,338205071.0,132061033.3122,169162
1670284800000,2022-12-06,XRPUSDT,0.3893,0.3925,0.3808,0.3914,302191639.0,116660558.7144,139542
1670371200000,2022-12-07,XRPUSDT,0.3914,0.3925,0.3733,0.3835,307733325.0,117648523.9099,145538
1670457600000,2022-12-08,XRPUSDT,0.3834,0.3962,0.3826,0.3941,276255107.0,107330684.7435,130361
1670544000000,2022-12-09,XRPUSDT,0.3942,0.3952,0.3843,0.3889,259535105.0,101327794.2597,114693
1670630400000,2022-12-10,XRPUSDT,0.3889,0.3893,0.3854,0.3865,99433210.0,38539886.5527,48873
1670716800000,2022-12-11,XRPUSDT,0.3865,0.3886,0.3778,0.3809,96374128.0,37091781.1508,54465
1670803200000,2022-12-12,XRPUSDT,0.3808,0.3898,0.3707,0.3874,348028456.0,131257104.2853,154324
1670889600000,2022-12-13,XRPUSDT,0.3875,0.397,0.3786,0.3952,440118070.0,170665867.177,183015
1670976000000,2022-12-14,XRPUSDT,0.3953,0.3956,0.3768,0.3853,329607186.0,128096972.2984,159487
1671062400000,2022-12-15,XRPUSDT,0.3852,0.3867,0.3735,0.378,226540166.0,86076180.483,110423
1671148800000,2022-12-16,XRPUSDT,0.3779,0.3799,0.344,0.3511,376428572.0,136784621.9295,191524
1671235200000,2022-12-17,XRPUSDT,0.351,0.3598,0.3467,0.3545,208492422.0,73591621.3634,101459
1671321600000,2022-12-18,XRPUSDT,0.3545,0.3556,0.3473,0.3499,115421793.0,40560825.171,57021
1671408000000,2022-12-19,XRPUSDT,0.3499,0.353,0.332,0.3389,365699862.0,124752930.4634,157200
1671494400000,2022-12-20,XRPUSDT,0.3389,0.3532,0.3359,0.3482,312424782.0,107517453.0116,139690
1671580800000,2022-12-21,XRPUSDT,0.3482,0.3505,0.3371,0.3449,287425951.0,98626729.8573,122619
1671667200000,2022-12-22,XRPUSDT,0.3448,0.3503,0.3414,0.3492,255155313.0,88031727.671,107083
1671753600000,2022-12-23,XRPUSDT,0.3492,0.355,0.3471,0.3543,221882542.0,77773302.9236,93441
1671840000000,2022-12-24,XRPUSDT,0.3542,0.3544,0.3509,0.3517,62857912.0,22136772.3408,37337
1671926400000,2022-12-25,XRPUSDT,0.3518,0.3519,0.3439,0.3457,100344595.0,34843179.2643,50316
1672012800000,2022-12-26,XRPUSDT,0.3457,0.37,0.3455,0.3658,337834881.0,121074083.1859,138424
1672099200000,2022-12-27,XRPUSDT,0.3657,0.3731,0.3586,0.3675,385194770.0,141396481.0425,181577
1672185600000,2022-12-28,XRPUSDT,0.3675,0.3687,0.3546,0.3558,337095747.0,121246074.983,164923
1672272000000,2022-12-29,XRPUSDT,0.3559,0.3577,0.3361,0.3421,347820025.0,120106923.5335,159297
1672358400000,2022-12-30,XRPUSDT,0.3421,0.3461,0.3337,0.3451,270037618.0,91624064.7707,123668
1672444800000,2022-12-31,XRPUSDT,0.345,0.3453,0.3384,0.3389,138156698.0,47233960.1927,60883
1672531200000,2023-01-01,XRPUSDT,0.3389,0.34,0.3354,0.3387,102026821.0,34471638.5714,48661
1672617600000,2023-01-02,XRPUSDT,0.3386,0.3555,0.3,0.3482,647520487.0,217803999.7446,285660
1672704000000,2023-01-03,XRPUSDT,0.3482,0.352,0.3395,0.3436,346410334.0,119511328.6711,154113
1672790400000,2023-01-04,XRPUSDT,0.3436,0.3605,0.339,0.3472,372672796.0,129585304.7284,147677
1672876800000,2023-01-05,XRPUSDT,0.3471,0.3487,0.3333,0.338,265529668.0,90735849.1365,106910
1672963200000,2023-01-06,XRPUSDT,0.338,0.3462,0.3311,0.3443,278304929.0,93853937.033,124811
1673049600000,2023-01-07,XRPUSDT,0.3442,0.3457,0.3413,0.3442,103851424.0,35685499.4695,54864
1673136000000,2023-01-08,XRPUSDT,0.3442,0.3469,0.3354,0.3452,185516324.0,63235820.0018,87967
1673222400000,2023-01-09,XRPUSDT,0.3452,0.3576,0.3437,0.349,527746615.0,185161444.2836,207757
1673308800000,2023-01-10,XRPUSDT,0.3489,0.3541,0.3432,0.3507,338577860.0,118256165.1944,126247
1673395200000,2023-01-11,XRPUSDT,0.3506,0.3785,0.3477,0.3728,626037461.0,228637315.3745,264481
1673481600000,2023-01-12,XRPUSDT,0.3728,0.382,0.3607,0.3748,505754231.0,188241999.7211,229155
1673568000000,2023-01-13,XRPUSDT,0.3748,0.3868,0.368,0.3858,405120914.0,152479844.0566,180943
1673654400000,2023-01-14,XRPUSDT,0.3857,0.4089,0.3766,0.3953,582781070.0,230545836.1881,298604
1673740800000,2023-01-15,XRPUSDT,0.3953,0.3969,0.3795,0.3845,294014260.0,113574492.6617,149500
1673827200000,2023-01-16,XRPUSDT,0.3846,0.4064,0.3777,0.3855,542041099.0,211557382.1895,244213
1673913600000,2023-01-17,XRPUSDT,0.3855,0.3987,0.379,0.3868,378212343.0,146669509.5433,175149
1674000000000,2023-01-18,XRPUSDT,0.3868,0.3964,0.3655,0.3782,615064764.0,236217050.68,297896
1674086400000,2023-01-19,XRPUSDT,0.3782,0.3965,0.3762,0.3928,416112670.0,161047075.7657,194843
1674172800000,2023-01-20,XRPUSDT,0.3929,0.4141,0.3859,0.4129,366316527.0,145683006.8193,191888
1674259200000,2023-01-21,XRPUSDT,0.4129,0.4166,0.3967,0.4034,346602583.0,141823531.5831,198254
1674345600000,2023-01-22,XRPUSDT,0.4034,0.4122,0.3962,0.4004,250067543.0,101062837.4732,140303
1674432000000,2023-01-23,XRPUSDT,0.4004,0.433,0.3995,0.4234,723894773.0,304618525.3061,337146
1674518400000,2023-01-24,XRPUSDT,0.4233,0.4312,0.4025,0.4078,411297898.0,172683239.9344,223346
1674604800000,2023-01-25,XRPUSDT,0.4079,0.4245,0.3965,0.417,375065459.0,153118088.976,188870
1674691200000,2023-01-26,XRPUSDT,0.417,0.4178,0.4053,0.4092,290069659.0,119450988.2924,151650
1674777600000,2023-01-27,XRPUSDT,0.4091,0.4135,0.3988,0.4128,274281738.0,111625093.023,133853
1674864000000,2023-01-28,XRPUSDT,0.4127,0.4168,0.4055,0.4078,148949278.0,61120997.8106,83036
1674950400000,2023-01-29,XRPUSDT,0.4078,0.4173,0.4066,0.4134,166884667.0,68802706.7642,95305
1675036800000,2023-01-30,XRPUSDT,0.4135,0.4222,0.386,0.3934,433795926.0,174875593.0656,205691
1675123200000,2023-01-31,XRPUSDT,0.3933,0.4113,0.388,0.4057,346580963.0,138238341.7796,166935
1675209600000,2023-02-01,XRPUSDT,0.4058,0.4157,0.3962,0.4131,379103907.0,153259801.5671,186726
1675296000000,2023-02-02,XRPUSDT,0.4132,0.4192,0.408,0.4098,322532370.0,133341656.2179,165464
1675382400000,2023-02-03,XRPUSDT,0.4097,0.4137,0.4054,0.4117,274689680.0,112603154.4869,133447
1675468800000,2023-02-04,XRPUSDT,0.4116,0.4204,0.4075,0.4106,178134111.0,73370958.019,95986
1675555200000,2023-02-05,XRPUSDT,0.4106,0.412,0.3942,0.3984,237111362.0,95563098.0889,134236
1675641600000,2023-02-06,XRPUSDT,0.3985,0.4037,0.3909,0.392,315995053.0,125897156.2863,145740
1675728000000,2023-02-07,XRPUSDT,0.3921,0.4048,0.3901,0.4036,356160688.0,141141108.6065,145406
1675814400000,2023-02-08,XRPUSDT,0.4037,0.406,0.3936,0.3975,263188839.0,105265066.8744,104320
1675900800000,2023-02-09,XRPUSDT,0.3975,0.4092,0.3726,0.3819,526681339.0,206981490.6035,255958
1675987200000,2023-02-10,XRPUSDT,0.3818,0.3878,0.3771,0.3817,279931749.0,107300522.3004,129469
1676073600000,2023-02-11,XRPUSDT,0.3818,0.3841,0.3798,0.3833,123179600.0,47064308.7616,59338
1676160000000,2023-02-12,XRPUSDT,0.3834,0.385,0.3716,0.3747,135976322.0,51727784.2532,70222
1676246400000,2023-02-13,XRPUSDT,0.3747,0.3783,0.3612,0.3703,382768169.0,141477064.7839,158099
1676332800000,2023-02-14,XRPUSDT,0.3703,0.3839,0.3644,0.3819,372274074.0,138499878.2798,160722
1676419200000,2023-02-15,XRPUSDT,0.3819,0.4024,0.3765,0.4011,370966882.0,143859246.6086,150550
1676505600000,2023-02-16,XRPUSDT,0.401,0.4048,0.384,0.3841,450636395.0,179200203.6661,193412
1676592000000,2023-02-17,XRPUSDT,0.3841,0.4,0.3809,0.395,358052399.0,139644124.6396,149639
1676678400000,2023-02-18,XRPUSDT,0.3949,0.3976,0.3911,0.3943,145625421.0,57400872.4426,73236
1676764800000,2023-02-19,XRPUSDT,0.3942,0.3981,0.3845,0.3863,237992952.0,93146713.9362,120434
1676851200000,2023-02-20,XRPUSDT,0.3862,0.409,0.3774,0.3984,557018367.0,220336014.7363,224246
1676937600000,2023-02-21,XRPUSDT,0.3985,0.4025,0.3872,0.3919,448284088.0,176374645.4901,170551
1677024000000,2023-02-22,XRPUSDT,0.392,0.3977,0.3828,0.3953,389277544.0,151813602.9011,161983
1677110400000,2023-02-23,XRPUSDT,0.3953,0.3979,0.3853,0.3882,348351954.0,136524364.7895,151055
1677196800000,2023-02-24,XRPUSDT,0.3883,0.3908,0.3723,0.3783,356652233.0,136442442.7247,157595
1677283200000,2023-02-25,XRPUSDT,0.3783,0.3795,0.3692,0.3778,179723963.0,67647646.4228,84703
1677369600000,2023-02-26,XRPUSDT,0.3779,0.3807,0.3745,0.3779,130843027.0,49371646.179,69576
1677456000000,2023-02-27,XRPUSDT,0.3779,0.3801,0.3708,0.3785,421412885.0,158457633.8979,145975
1677542400000,2023-02-28,XRPUSDT,0.3785,0.3827,0.3719,0.3762,371401256.0,140007695.9865,149317
1677628800000,2023-03-01,XRPUSDT,0.3762,0.3848,0.3726,0.3835,317577485.0,120585971.9244,134548
1677715200000,2023-03-02,XRPUSDT,0.3836,0.3846,0.3737,0.3772,281873061.0,106574977.8196,107723
1677801600000,2023-03-03,XRPUSDT,0.3772,0.3806,0.3539,0.3774,490515388.0,179848857.5324,214243
1677888000000,2023-03-04,XRPUSDT,0.3773,0.38,0.368,0.3735,164275250.0,61584809.5591,85530
1677974400000,2023-03-05,XRPUSDT,0.3735,0.3774,0.3653,0.3668,163637644.0,60724189.1932,80980
1678060800000,2023-03-06,XRPUSDT,0.3668,0.3743,0.3589,0.3695,428373378.0,156725004.0317,158156
1678147200000,2023-03-07,XRPUSDT,0.3696,0.3844,0.3669,0.3801,562644274.0,210785141.3808,230481
1678233600000,2023-03-08,XRPUSDT,0.3802,0.4018,0.3723,0.3889,682406723.0,265136639.3485,325672
1678320000000,2023-03-09,XRPUSDT,0.3889,0.3976,0.3639,0.3706,655014119.0,252341948.9759,304944
1678406400000,2023-03-10,XRPUSDT,0.3706,0.3752,0.3571,0.37,541098785.0,198898835.5473,264359
1678492800000,2023-03-11,XRPUSDT,0.3699,0.3741,0.3582,0.3638,342981412.0,125158363.7402,196161
1678579200000,2023-03-12,XRPUSDT,0.3637,0.3715,0.3473,0.3714,389760071.0,140064897.6627,206750
1678665600000,2023-03-13,XRPUSDT,0.3713,0.38,0.3553,0.3724,556402600.0,204984639.527,295723
1678752000000,2023-03-14,XRPUSDT,0.3724,0.387,0.3647,0.3724,544803822.0,203995643.0725,283108
1678838400000,2023-03-15,XRPUSDT,0.3724,0.3757,0.356,0.3589,385093409.0,140863011.9457,198592
1678924800000,2023-03-16,XRPUSDT,0.3589,0.367,0.3562,0.3647,259083315.0,93875787.5029,132174
1679011200000,2023-03-17,XRPUSDT,0.3648,0.3825,0.362,0.3798,405873760.0,151029086.0637,199685
1679097600000,2023-03-18,XRPUSDT,0.3797,0.3898,0.3691,0.3739,360335327.0,136790748.2516,194468
